SaleId,Category,Product,Qty,Sale,Currency
Japan_TX1783,Shoes,Shoes 1,,691.6,JPY
Japan_TX1784,Smart Phone,Smart Phone 3,31.0,1025.04,JPY
Japan_TX1785,Shoes,Shoes 2,33.0,1055.11,JPY
Japan_TX1786,Jeans,Jeans 2,30.0,1111.37,JPY
Japan_TX1787,Shoes,Shoes 5,33.0,1148.35,JPY
Japan_TX1788,Smart Phone,,41.0,,JPY
Japan_TX1789,Smart Phone,Smart Phone 4,19.0,562.04,JPY
Japan_TX1790,Shoes,,49.0,752.32,JPY
Japan_TX1791,Smart Phone,Smart Phone 2,17.0,967.05,JPY
Japan_TX1792,Tshirts,Tshirts 5,30.0,541.54,JPY
Japan_TX1793,Water Bottles,Water Bottles 4,35.0,880.93,JPY
Japan_TX1794,Smart Phone,,32.0,695.49,JPY
Japan_TX1795,Water Bottles,Water Bottles 2,41.0,664.98,JPY
Japan_TX1796,Perfumes,Perfumes 4,49.0,537.48,JPY
Japan_TX1797,Shoes,Shoes 4,,795.93,JPY
Japan_TX1798,Perfumes,Perfumes 6,38.0,669.62,JPY
Japan_TX1799,Jeans,Jeans 1,21.0,929.41,JPY
Japan_TX1800,Perfumes,,47.0,1141.95,JPY
Japan_TX1801,Water Bottles,Water Bottles 4,30.0,895.95,JPY
Japan_TX1802,Water Bottles,Water Bottles 4,34.0,659.0,JPY
Japan_TX1803,Water Bottles,Water Bottles 4,20.0,1074.78,JPY
Japan_TX1804,Smart Phone,Smart Phone 5,26.0,609.7,JPY
Japan_TX1805,Water Bottles,Water Bottles 3,40.0,731.27,JPY
Japan_TX1806,Jeans,Jeans 6,16.0,755.52,JPY
Japan_TX1807,Tshirts,Tshirts 4,47.0,537.12,JPY
Japan_TX1808,Smart Phone,Smart Phone 4,,960.71,JPY
Japan_TX1809,Water Bottles,Water Bottles 5,,599.91,JPY
Japan_TX1810,Perfumes,Perfumes 5,18.0,1164.28,JPY
Japan_TX1811,Jeans,Jeans 1,40.0,844.27,JPY
Japan_TX1812,Tshirts,Tshirts 1,49.0,607.18,JPY
Japan_TX1813,Smart Phone,Smart Phone 2,41.0,1049.64,JPY
Japan_TX1814,Perfumes,,36.0,988.46,JPY
Japan_TX1815,Jeans,Jeans 4,35.0,835.84,JPY
Japan_TX1816,Jeans,Jeans 1,29.0,1087.06,JPY
Japan_TX1817,Jeans,Jeans 4,45.0,969.25,JPY
Japan_TX1818,Perfumes,Perfumes 6,39.0,600.89,JPY
Japan_TX1819,Perfumes,Perfumes 6,6.0,686.66,JPY
Japan_TX1820,Shoes,Shoes 1,41.0,,JPY
Japan_TX1821,Water Bottles,Water Bottles 3,25.0,702.82,JPY
Japan_TX1822,Water Bottles,Water Bottles 5,45.0,853.54,JPY
Japan_TX1823,Water Bottles,,,987.22,JPY
Japan_TX1824,Tshirts,Tshirts 3,47.0,977.85,JPY
Japan_TX1825,Water Bottles,Water Bottles 3,28.0,1171.0,JPY
Japan_TX1826,Tshirts,Tshirts 3,43.0,,JPY
Japan_TX1827,Tshirts,Tshirts 2,12.0,725.29,JPY
Japan_TX1828,Jeans,,16.0,928.52,JPY
Japan_TX1829,Jeans,Jeans 5,23.0,,JPY
Japan_TX1830,Tshirts,Tshirts 6,23.0,,JPY
Japan_TX1831,Tshirts,Tshirts 1,16.0,,JPY
Japan_TX1832,Tshirts,Tshirts 5,39.0,725.61,JPY
Japan_TX1833,Tshirts,Tshirts 4,28.0,975.23,JPY
Japan_TX1834,Water Bottles,,30.0,907.79,JPY
Japan_TX1835,Smart Phone,Smart Phone 6,,1031.16,JPY
Japan_TX1836,Jeans,,21.0,563.22,JPY
Japan_TX1837,Tshirts,Tshirts 4,11.0,,JPY
Japan_TX1838,Tshirts,Tshirts 1,21.0,707.55,JPY
Japan_TX1839,Perfumes,Perfumes 6,23.0,1024.99,JPY
Japan_TX1840,Smart Phone,Smart Phone 6,28.0,734.16,JPY
Japan_TX1841,Shoes,Shoes 6,41.0,1095.21,JPY
Japan_TX1842,Perfumes,Perfumes 2,38.0,657.41,JPY
Japan_TX1843,Water Bottles,Water Bottles 4,48.0,628.61,JPY
Japan_TX1844,Smart Phone,Smart Phone 1,,834.01,JPY
Japan_TX1845,Smart Phone,,47.0,1043.74,JPY
Japan_TX1846,Shoes,Shoes 2,6.0,,JPY
Japan_TX1847,Water Bottles,Water Bottles 4,36.0,647.44,JPY
Japan_TX1848,Tshirts,Tshirts 5,32.0,954.12,JPY
Japan_TX1849,Water Bottles,,29.0,679.48,JPY
Japan_TX1850,Tshirts,Tshirts 3,24.0,1137.86,JPY
Japan_TX1851,Jeans,Jeans 4,,901.12,JPY
Japan_TX1852,Smart Phone,Smart Phone 2,22.0,645.83,JPY
Japan_TX1853,Jeans,Jeans 5,2.0,1171.61,JPY
Japan_TX1854,Tshirts,Tshirts 1,43.0,1126.01,JPY
Japan_TX1855,Tshirts,Tshirts 4,22.0,1093.38,JPY
Japan_TX1856,Jeans,Jeans 3,10.0,898.4,JPY
Japan_TX1857,Perfumes,Perfumes 4,42.0,1011.45,JPY
Japan_TX1858,Water Bottles,Water Bottles 2,14.0,912.26,JPY
Japan_TX1859,Tshirts,Tshirts 2,9.0,823.24,JPY
Japan_TX1860,Tshirts,Tshirts 5,,1024.0,JPY
Japan_TX1861,Smart Phone,Smart Phone 4,40.0,833.15,JPY
Japan_TX1862,Shoes,Shoes 6,48.0,819.14,JPY
Japan_TX1863,Tshirts,Tshirts 4,42.0,657.25,JPY
Japan_TX1864,Perfumes,Perfumes 4,,593.35,JPY
Japan_TX1865,Smart Phone,Smart Phone 2,,545.5,JPY
Japan_TX1866,Water Bottles,Water Bottles 6,49.0,,JPY
Japan_TX1867,Jeans,Jeans 3,25.0,526.29,JPY
Japan_TX1868,Water Bottles,Water Bottles 4,,975.14,JPY
Japan_TX1869,Tshirts,,10.0,776.24,JPY
Japan_TX1870,Smart Phone,Smart Phone 1,4.0,517.51,JPY
Japan_TX1871,Jeans,Jeans 3,13.0,840.49,JPY
Japan_TX1872,Shoes,Shoes 5,20.0,,JPY
Japan_TX1873,Perfumes,Perfumes 6,39.0,860.85,JPY
Japan_TX1874,Water Bottles,Water Bottles 2,29.0,1026.73,JPY
Japan_TX1875,Jeans,Jeans 6,21.0,533.51,JPY
Japan_TX1876,Perfumes,Perfumes 5,7.0,582.32,JPY
Japan_TX1877,Water Bottles,Water Bottles 3,48.0,803.59,JPY
Japan_TX1878,Smart Phone,Smart Phone 6,16.0,809.76,JPY
Japan_TX1879,Water Bottles,Water Bottles 5,11.0,968.53,JPY
Japan_TX1880,Jeans,Jeans 4,10.0,1050.66,JPY
Japan_TX1881,Perfumes,Perfumes 3,42.0,785.94,JPY
Japan_TX1882,Smart Phone,Smart Phone 1,6.0,1163.02,JPY
Japan_TX1883,Jeans,,16.0,917.15,JPY
Japan_TX1884,Perfumes,Perfumes 1,22.0,1164.2,JPY
Japan_TX1885,Shoes,Shoes 5,20.0,594.3,JPY
Japan_TX1886,Shoes,Shoes 2,26.0,517.94,JPY
Japan_TX1887,Shoes,Shoes 6,14.0,541.91,JPY
Japan_TX1888,Perfumes,Perfumes 6,9.0,1122.95,JPY
Japan_TX1889,Perfumes,Perfumes 2,32.0,704.1,JPY
Japan_TX1890,Water Bottles,,7.0,1156.48,JPY
Japan_TX1891,Water Bottles,Water Bottles 5,5.0,814.51,JPY
Japan_TX1892,Perfumes,Perfumes 1,36.0,924.28,JPY
Japan_TX1893,Jeans,Jeans 4,17.0,1071.74,JPY
Japan_TX1894,Jeans,,14.0,830.54,JPY
Japan_TX1895,Jeans,Jeans 1,34.0,712.88,JPY
Japan_TX1896,Shoes,Shoes 3,4.0,,JPY
Japan_TX1897,Jeans,,16.0,915.09,JPY
Japan_TX1898,Shoes,,2.0,679.83,JPY
Japan_TX1899,Perfumes,,24.0,607.02,JPY
Japan_TX1900,Tshirts,Tshirts 2,19.0,912.13,JPY
Japan_TX1901,Smart Phone,Smart Phone 6,41.0,790.16,JPY
Japan_TX1902,Perfumes,Perfumes 3,8.0,677.74,JPY
Japan_TX1903,Shoes,,7.0,,JPY
Japan_TX1904,Smart Phone,Smart Phone 2,18.0,,JPY
Japan_TX1905,Perfumes,Perfumes 2,42.0,661.06,JPY
Japan_TX1906,Smart Phone,Smart Phone 3,32.0,539.26,JPY
Japan_TX1907,Water Bottles,Water Bottles 2,45.0,963.17,JPY
Japan_TX1908,Shoes,Shoes 3,3.0,746.15,JPY
Japan_TX1909,Jeans,Jeans 3,28.0,631.01,JPY
Japan_TX1910,Tshirts,Tshirts 4,5.0,889.95,JPY
Japan_TX1911,Smart Phone,Smart Phone 5,20.0,1148.31,JPY
Japan_TX1912,Water Bottles,Water Bottles 2,38.0,636.23,JPY
Japan_TX1913,Tshirts,Tshirts 3,36.0,813.69,JPY
Japan_TX1914,Water Bottles,Water Bottles 4,36.0,914.53,JPY
Japan_TX1915,Smart Phone,Smart Phone 6,4.0,899.95,JPY
Japan_TX1916,Tshirts,Tshirts 5,,622.46,JPY
Japan_TX1917,Tshirts,Tshirts 3,19.0,911.67,JPY
Japan_TX1918,Tshirts,Tshirts 2,31.0,598.41,JPY
Japan_TX1919,Shoes,Shoes 2,20.0,1114.01,JPY
Japan_TX1920,Tshirts,Tshirts 2,29.0,778.52,JPY
Japan_TX1921,Jeans,,49.0,822.23,JPY
Japan_TX1922,Jeans,Jeans 1,,842.5,JPY
Japan_TX1923,Tshirts,,44.0,,JPY
Japan_TX1924,Perfumes,Perfumes 6,44.0,1042.72,JPY
Japan_TX1925,Shoes,Shoes 5,34.0,717.82,JPY
Japan_TX1926,Perfumes,Perfumes 1,,958.24,JPY
Japan_TX1927,Jeans,Jeans 2,36.0,676.79,JPY
Japan_TX1928,Jeans,Jeans 1,22.0,,JPY
Japan_TX1929,Jeans,Jeans 5,38.0,886.42,JPY
Japan_TX1930,Perfumes,Perfumes 3,34.0,871.78,JPY
Japan_TX1931,Smart Phone,Smart Phone 6,44.0,809.29,JPY
Japan_TX1932,Tshirts,Tshirts 6,40.0,573.67,JPY
Japan_TX1933,Tshirts,Tshirts 1,14.0,829.38,JPY
Japan_TX1934,Shoes,Shoes 6,4.0,1112.49,JPY
Japan_TX1935,Water Bottles,Water Bottles 6,29.0,872.63,JPY
Japan_TX1936,Jeans,Jeans 3,36.0,796.4,JPY
Japan_TX1937,Smart Phone,Smart Phone 4,16.0,807.51,JPY
Japan_TX1938,Smart Phone,Smart Phone 4,21.0,949.12,JPY
Japan_TX1939,Tshirts,Tshirts 2,1.0,701.7,JPY
Japan_TX1940,Shoes,Shoes 6,20.0,679.19,JPY
Japan_TX1941,Jeans,Jeans 2,6.0,651.33,JPY
Japan_TX1942,Water Bottles,,34.0,509.96,JPY
Japan_TX1943,Tshirts,,44.0,667.72,JPY
Japan_TX1944,Perfumes,Perfumes 5,,550.31,JPY
Japan_TX1945,Water Bottles,Water Bottles 2,22.0,657.82,JPY
Japan_TX1946,Shoes,Shoes 2,24.0,737.12,JPY
Japan_TX1947,Water Bottles,Water Bottles 4,11.0,949.49,JPY
Japan_TX1948,Water Bottles,Water Bottles 1,39.0,969.91,JPY
Japan_TX1949,Shoes,,22.0,1021.09,JPY
Japan_TX1950,Water Bottles,Water Bottles 4,1.0,898.33,JPY
Japan_TX1951,Perfumes,Perfumes 2,18.0,772.74,JPY
Japan_TX1952,Water Bottles,Water Bottles 2,31.0,679.23,JPY
Japan_TX1953,Perfumes,,12.0,962.79,JPY
Japan_TX1954,Perfumes,Perfumes 5,17.0,,JPY
Japan_TX1955,Jeans,Jeans 3,,1035.39,JPY
Japan_TX1956,Water Bottles,Water Bottles 6,8.0,686.94,JPY
Japan_TX1957,Jeans,Jeans 1,45.0,857.15,JPY
Japan_TX1958,Shoes,Shoes 3,,911.82,JPY
Japan_TX1959,Shoes,Shoes 5,43.0,743.65,JPY
Japan_TX1960,Water Bottles,Water Bottles 1,41.0,1131.22,JPY
Japan_TX1961,Water Bottles,Water Bottles 1,8.0,691.16,JPY
Japan_TX1962,Tshirts,Tshirts 3,15.0,645.63,JPY
Japan_TX1963,Perfumes,Perfumes 6,39.0,562.98,JPY
Japan_TX1964,Smart Phone,Smart Phone 3,35.0,1071.72,JPY
Japan_TX1965,Water Bottles,,46.0,505.77,JPY
Japan_TX1966,Jeans,,15.0,657.91,JPY
Japan_TX1967,Perfumes,Perfumes 5,23.0,714.62,JPY
Japan_TX1968,Tshirts,Tshirts 1,2.0,638.37,JPY
Japan_TX1969,Jeans,Jeans 3,,,JPY
Japan_TX1970,Jeans,Jeans 4,21.0,1015.68,JPY
Japan_TX1971,Perfumes,Perfumes 2,41.0,921.47,JPY
Japan_TX1972,Perfumes,Perfumes 2,31.0,532.69,JPY
Japan_TX1973,Tshirts,Tshirts 3,3.0,547.84,JPY
Japan_TX1974,Water Bottles,Water Bottles 6,4.0,615.27,JPY
Japan_TX1975,Jeans,Jeans 2,31.0,1141.81,JPY
Japan_TX1976,Jeans,Jeans 6,11.0,1166.12,JPY
Japan_TX1977,Shoes,Shoes 1,37.0,503.06,JPY
Japan_TX1978,Shoes,Shoes 4,15.0,1177.58,JPY
Japan_TX1979,Water Bottles,,4.0,760.26,JPY
Japan_TX1980,Shoes,Shoes 1,1.0,1145.21,JPY
Japan_TX1981,Jeans,Jeans 2,26.0,690.87,JPY
Japan_TX1982,Water Bottles,Water Bottles 5,18.0,797.8,JPY
Japan_TX1983,Tshirts,Tshirts 6,1.0,531.08,JPY
Japan_TX1984,Smart Phone,Smart Phone 2,,956.77,JPY
Japan_TX1985,Perfumes,Perfumes 4,26.0,725.97,JPY
Japan_TX1986,Perfumes,Perfumes 2,27.0,913.18,JPY
Japan_TX1987,Perfumes,Perfumes 1,20.0,1054.04,JPY
Japan_TX1988,Water Bottles,,,713.77,JPY
Japan_TX1989,Tshirts,Tshirts 2,3.0,682.08,JPY
Japan_TX1990,Water Bottles,Water Bottles 6,40.0,971.6,JPY
Japan_TX1991,Smart Phone,Smart Phone 6,20.0,591.43,JPY
Japan_TX1992,Tshirts,Tshirts 6,34.0,1130.51,JPY
Japan_TX1993,Shoes,Shoes 5,3.0,887.94,JPY
Japan_TX1994,Shoes,Shoes 1,15.0,622.0,JPY
Japan_TX1995,Tshirts,Tshirts 6,20.0,828.87,JPY
Japan_TX1996,Perfumes,Perfumes 4,25.0,695.52,JPY
Japan_TX1997,Tshirts,Tshirts 5,16.0,781.14,JPY
Japan_TX1998,Smart Phone,Smart Phone 5,13.0,785.0,JPY
Japan_TX1999,Tshirts,Tshirts 6,17.0,772.39,JPY
Japan_TX2000,Water Bottles,,4.0,740.4,JPY
Japan_TX2001,Jeans,Jeans 4,29.0,790.99,JPY
Japan_TX2002,Shoes,Shoes 4,33.0,821.02,JPY
Japan_TX2003,Perfumes,Perfumes 3,15.0,880.47,JPY
Japan_TX2004,Jeans,Jeans 1,39.0,502.48,JPY
Japan_TX2005,Jeans,Jeans 3,46.0,762.95,JPY
Japan_TX2006,Smart Phone,Smart Phone 5,36.0,855.07,JPY
Japan_TX2007,Jeans,Jeans 2,40.0,903.56,JPY
Japan_TX2008,Tshirts,Tshirts 2,,588.27,JPY
Japan_TX2009,Shoes,Shoes 4,39.0,995.7,JPY
Japan_TX2010,Jeans,Jeans 2,,711.12,JPY
Japan_TX2011,Tshirts,Tshirts 3,26.0,626.2,JPY
Japan_TX2012,Tshirts,Tshirts 6,9.0,1102.65,JPY
Japan_TX2013,Perfumes,Perfumes 5,19.0,559.25,JPY
Japan_TX2014,Water Bottles,Water Bottles 5,1.0,570.16,JPY
Japan_TX2015,Perfumes,Perfumes 1,,1047.04,JPY
Japan_TX2016,Shoes,Shoes 5,14.0,851.14,JPY
Japan_TX2017,Jeans,Jeans 5,47.0,734.58,JPY
Japan_TX2018,Perfumes,Perfumes 5,22.0,706.03,JPY
Japan_TX2019,Smart Phone,Smart Phone 3,49.0,680.36,JPY
Japan_TX2020,Perfumes,Perfumes 1,34.0,1123.88,JPY
Japan_TX2021,Tshirts,Tshirts 6,30.0,1132.49,JPY
Japan_TX2022,Jeans,Jeans 1,22.0,724.96,JPY
Japan_TX2023,Water Bottles,Water Bottles 1,36.0,921.3,JPY
Japan_TX2024,Water Bottles,,32.0,815.02,JPY
Japan_TX2025,Jeans,Jeans 3,12.0,1037.66,JPY
Japan_TX2026,Jeans,Jeans 6,43.0,516.92,JPY
Japan_TX2027,Jeans,Jeans 4,10.0,850.66,JPY
Japan_TX2028,Jeans,Jeans 5,31.0,819.15,JPY
Japan_TX2029,Tshirts,Tshirts 4,41.0,530.52,JPY
Japan_TX2030,Water Bottles,Water Bottles 4,3.0,,JPY
Japan_TX2031,Tshirts,Tshirts 3,17.0,791.24,JPY
Japan_TX2032,Water Bottles,Water Bottles 1,40.0,614.97,JPY
Japan_TX2033,Jeans,Jeans 6,29.0,582.88,JPY
Japan_TX2034,Smart Phone,Smart Phone 6,37.0,1040.51,JPY
Japan_TX2035,Jeans,Jeans 5,20.0,1179.13,JPY
Japan_TX2036,Perfumes,Perfumes 1,10.0,603.87,JPY
Japan_TX2037,Jeans,Jeans 4,23.0,637.77,JPY
Japan_TX2038,Shoes,Shoes 6,11.0,781.93,JPY
Japan_TX2039,Jeans,Jeans 5,12.0,1105.26,JPY
Japan_TX2040,Shoes,,,635.37,JPY
Japan_TX2041,Shoes,Shoes 2,11.0,646.19,JPY
Japan_TX2042,Perfumes,Perfumes 2,4.0,1115.25,JPY
Japan_TX2043,Tshirts,Tshirts 6,19.0,717.35,JPY
Japan_TX2044,Smart Phone,Smart Phone 1,15.0,,JPY
Japan_TX2045,Tshirts,Tshirts 5,1.0,1155.11,JPY
Japan_TX2046,Jeans,Jeans 6,4.0,578.26,JPY
Japan_TX2047,Perfumes,Perfumes 1,17.0,1125.12,JPY
Japan_TX2048,Smart Phone,,,667.64,JPY
Japan_TX2049,Shoes,Shoes 2,48.0,768.88,JPY
Japan_TX2050,Water Bottles,Water Bottles 1,28.0,566.28,JPY
Japan_TX2051,Smart Phone,Smart Phone 4,30.0,1072.75,JPY
Japan_TX2052,Tshirts,Tshirts 3,3.0,1031.34,JPY
Japan_TX2053,Shoes,Shoes 2,17.0,754.54,JPY
Japan_TX2054,Water Bottles,Water Bottles 4,29.0,536.22,JPY
Japan_TX2055,Smart Phone,Smart Phone 6,39.0,803.85,JPY
Japan_TX2056,Smart Phone,Smart Phone 2,21.0,899.32,JPY
Japan_TX2057,Perfumes,Perfumes 6,48.0,1072.54,JPY
Japan_TX2058,Perfumes,Perfumes 6,39.0,1050.87,JPY
Japan_TX2059,Water Bottles,Water Bottles 6,30.0,912.08,JPY
Japan_TX2060,Tshirts,Tshirts 5,8.0,804.28,JPY
Japan_TX2061,Tshirts,Tshirts 3,35.0,1147.3,JPY
Japan_TX2062,Perfumes,Perfumes 2,40.0,1055.04,JPY
Japan_TX2063,Water Bottles,Water Bottles 5,2.0,1156.92,JPY
Japan_TX2064,Shoes,,,940.77,JPY
Japan_TX2065,Smart Phone,Smart Phone 1,40.0,,JPY
Japan_TX2066,Smart Phone,Smart Phone 1,17.0,583.84,JPY
Japan_TX2067,Tshirts,Tshirts 5,46.0,577.77,JPY
Japan_TX2068,Tshirts,Tshirts 1,34.0,745.03,JPY
Japan_TX2069,Shoes,Shoes 1,13.0,,JPY
Japan_TX2070,Smart Phone,Smart Phone 2,43.0,976.82,JPY
Japan_TX2071,Smart Phone,Smart Phone 3,12.0,659.26,JPY
Japan_TX2072,Water Bottles,Water Bottles 5,37.0,1140.45,JPY
Japan_TX2073,Smart Phone,Smart Phone 5,12.0,1014.07,JPY
Japan_TX2074,Water Bottles,Water Bottles 1,30.0,1109.62,JPY
Japan_TX2075,Tshirts,Tshirts 2,17.0,980.25,JPY
Japan_TX2076,Perfumes,Perfumes 5,42.0,1123.28,JPY
Japan_TX2077,Jeans,,33.0,1025.96,JPY
Japan_TX2078,Smart Phone,Smart Phone 3,44.0,609.46,JPY
Japan_TX2079,Perfumes,,34.0,730.47,JPY
Japan_TX2080,Jeans,Jeans 2,,596.05,JPY
Japan_TX2081,Tshirts,Tshirts 5,31.0,933.07,JPY
Japan_TX2082,Perfumes,Perfumes 1,31.0,935.82,JPY
Japan_TX2083,Shoes,Shoes 2,5.0,1065.25,JPY
Japan_TX2084,Smart Phone,Smart Phone 4,21.0,1177.46,JPY
Japan_TX2085,Shoes,Shoes 4,5.0,1086.42,JPY
Japan_TX2086,Jeans,,40.0,1190.44,JPY
Japan_TX2087,Jeans,Jeans 1,20.0,,JPY
Japan_TX2088,Perfumes,Perfumes 2,41.0,1108.87,JPY
Japan_TX2089,Perfumes,Perfumes 5,22.0,657.33,JPY
Japan_TX2090,Tshirts,Tshirts 1,,622.18,JPY
Japan_TX2091,Water Bottles,Water Bottles 2,29.0,857.1,JPY
Japan_TX2092,Water Bottles,Water Bottles 3,31.0,521.11,JPY
Japan_TX2093,Smart Phone,Smart Phone 3,,1050.4,JPY
Japan_TX2094,Water Bottles,Water Bottles 2,32.0,1091.08,JPY
Japan_TX2095,Shoes,,43.0,1188.27,JPY
Japan_TX2096,Tshirts,Tshirts 2,10.0,856.82,JPY
Japan_TX2097,Water Bottles,Water Bottles 1,27.0,1166.61,JPY
Japan_TX2098,Perfumes,Perfumes 3,49.0,731.98,JPY
Japan_TX2099,Jeans,Jeans 1,45.0,604.37,JPY
Japan_TX2100,Shoes,Shoes 4,40.0,,JPY
Japan_TX2101,Water Bottles,Water Bottles 1,,552.03,JPY
Japan_TX2102,Perfumes,,,676.79,JPY
Japan_TX2103,Perfumes,Perfumes 6,42.0,931.54,JPY
Japan_TX2104,Shoes,Shoes 3,36.0,,JPY
Japan_TX2105,Perfumes,Perfumes 2,8.0,980.87,JPY
Japan_TX2106,Jeans,Jeans 1,42.0,577.74,JPY
Japan_TX2107,Smart Phone,Smart Phone 6,45.0,1027.05,JPY
Japan_TX2108,Jeans,Jeans 3,11.0,916.48,JPY
Japan_TX2109,Shoes,Shoes 2,43.0,969.18,JPY
Japan_TX2110,Water Bottles,Water Bottles 4,2.0,579.84,JPY
Japan_TX2111,Shoes,Shoes 4,1.0,570.62,JPY
Japan_TX2112,Jeans,Jeans 2,21.0,953.95,JPY
Japan_TX2113,Jeans,Jeans 1,6.0,841.21,JPY
Japan_TX2114,Water Bottles,Water Bottles 1,2.0,,JPY
Japan_TX2115,Jeans,Jeans 2,33.0,672.56,JPY
Japan_TX2116,Water Bottles,Water Bottles 5,5.0,693.7,JPY
Japan_TX2117,Jeans,Jeans 6,41.0,976.8,JPY
Japan_TX2118,Shoes,Shoes 1,4.0,862.99,JPY
Japan_TX2119,Perfumes,Perfumes 1,1.0,929.83,JPY
Japan_TX2120,Smart Phone,,6.0,912.16,JPY
Japan_TX2121,Smart Phone,Smart Phone 5,45.0,720.84,JPY
Japan_TX2122,Tshirts,Tshirts 5,40.0,1103.27,JPY
Japan_TX2123,Tshirts,Tshirts 3,31.0,934.94,JPY
Japan_TX2124,Shoes,Shoes 1,46.0,977.74,JPY
Japan_TX2125,Tshirts,Tshirts 6,,,JPY
Japan_TX2126,Jeans,Jeans 3,48.0,557.65,JPY
Japan_TX2127,Tshirts,Tshirts 1,25.0,725.8,JPY
Japan_TX2128,Tshirts,Tshirts 4,46.0,733.6,JPY
Japan_TX2129,Smart Phone,Smart Phone 4,,593.38,JPY
Japan_TX2130,Perfumes,Perfumes 6,,506.38,JPY
Japan_TX2131,Tshirts,Tshirts 1,45.0,,JPY
Japan_TX2132,Tshirts,Tshirts 6,4.0,1076.42,JPY
Japan_TX2133,Smart Phone,Smart Phone 2,29.0,527.57,JPY
Japan_TX2134,Jeans,Jeans 1,22.0,1086.43,JPY
Japan_TX2135,Smart Phone,,,1070.89,JPY
Japan_TX2136,Tshirts,Tshirts 3,35.0,792.5,JPY
Japan_TX2137,Smart Phone,Smart Phone 2,30.0,,JPY
Japan_TX2138,Shoes,Shoes 2,32.0,679.49,JPY
Japan_TX2139,Jeans,Jeans 3,19.0,644.01,JPY
Japan_TX2140,Shoes,Shoes 3,44.0,853.58,JPY
Japan_TX2141,Tshirts,Tshirts 5,8.0,1115.86,JPY
Japan_TX2142,Water Bottles,Water Bottles 5,5.0,631.72,JPY
Japan_TX2143,Perfumes,Perfumes 2,31.0,505.74,JPY
Japan_TX2144,Smart Phone,Smart Phone 3,18.0,534.34,JPY
Japan_TX2145,Tshirts,Tshirts 2,,981.94,JPY
Japan_TX2146,Tshirts,Tshirts 2,31.0,745.0,JPY
Japan_TX2147,Shoes,Shoes 3,,584.06,JPY
Japan_TX2148,Perfumes,,11.0,676.88,JPY
Japan_TX2149,Jeans,Jeans 4,38.0,601.7,JPY
Japan_TX2150,Jeans,Jeans 1,20.0,,JPY
Japan_TX2151,Smart Phone,Smart Phone 1,45.0,1168.12,JPY
Japan_TX2152,Perfumes,Perfumes 5,48.0,1025.65,JPY
Japan_TX2153,Water Bottles,Water Bottles 6,16.0,,JPY
Japan_TX2154,Jeans,Jeans 4,2.0,643.94,JPY
Japan_TX2155,Tshirts,Tshirts 4,8.0,1172.52,JPY
Japan_TX2156,Tshirts,Tshirts 4,12.0,609.38,JPY
Japan_TX2157,Water Bottles,Water Bottles 5,1.0,878.37,JPY
Japan_TX2158,Smart Phone,Smart Phone 2,43.0,585.95,JPY
Japan_TX2159,Shoes,Shoes 4,12.0,570.79,JPY
Japan_TX2160,Shoes,Shoes 1,29.0,605.31,JPY
Japan_TX2161,Perfumes,Perfumes 6,37.0,862.33,JPY
Japan_TX2162,Water Bottles,Water Bottles 2,,510.93,JPY
Japan_TX2163,Smart Phone,Smart Phone 4,6.0,590.57,JPY
Japan_TX2164,Smart Phone,Smart Phone 1,41.0,,JPY
Japan_TX2165,Tshirts,Tshirts 5,20.0,1047.21,JPY
Japan_TX2166,Water Bottles,Water Bottles 2,20.0,560.09,JPY
Japan_TX2167,Water Bottles,Water Bottles 3,27.0,1193.08,JPY
Japan_TX2168,Water Bottles,Water Bottles 6,1.0,885.93,JPY
Japan_TX2169,Smart Phone,Smart Phone 6,29.0,974.43,JPY
Japan_TX2170,Water Bottles,Water Bottles 1,8.0,,JPY
Japan_TX2171,Jeans,Jeans 2,36.0,517.74,JPY
Japan_TX2172,Water Bottles,Water Bottles 3,5.0,861.36,JPY
Japan_TX2173,Water Bottles,Water Bottles 6,20.0,958.92,JPY
Japan_TX2174,Perfumes,Perfumes 4,39.0,967.31,JPY
Japan_TX2175,Jeans,Jeans 6,38.0,1104.77,JPY
Japan_TX2176,Shoes,Shoes 1,39.0,1048.07,JPY
Japan_TX2177,Jeans,Jeans 4,47.0,1127.36,JPY
Japan_TX2178,Smart Phone,,31.0,726.98,JPY
Japan_TX2179,Water Bottles,Water Bottles 4,45.0,,JPY
Japan_TX2180,Water Bottles,Water Bottles 5,40.0,678.66,JPY
Japan_TX2181,Smart Phone,Smart Phone 3,32.0,790.6,JPY
Japan_TX2182,Perfumes,Perfumes 1,31.0,840.5,JPY
Japan_TX2183,Tshirts,Tshirts 5,26.0,978.08,JPY
Japan_TX2184,Tshirts,Tshirts 3,34.0,787.81,JPY
Japan_TX2185,Tshirts,Tshirts 4,30.0,541.67,JPY
Japan_TX2186,Water Bottles,Water Bottles 1,8.0,585.23,JPY
Japan_TX2187,Perfumes,Perfumes 5,,567.04,JPY
Japan_TX2188,Shoes,Shoes 1,32.0,651.54,JPY
Japan_TX2189,Perfumes,Perfumes 3,43.0,842.75,JPY
Japan_TX2190,Perfumes,,18.0,,JPY
Japan_TX2191,Water Bottles,Water Bottles 4,3.0,771.9,JPY
Japan_TX2192,Jeans,Jeans 3,33.0,1044.13,JPY
Japan_TX2193,Shoes,Shoes 6,25.0,1190.45,JPY
